Date,Store Name,Department Name,Department Sort,APN,Name,Sub Department Name,Sales Inc GST,Cost Ex GST,Cost Inc GST,GP %,Lines,GP $,Quantity,Sales Ex GST,Store Sales Ex,Store Sales Inc,year,DayOfWeek,Week,GP_pct_num,is_loose,cycle_start,baseline_gp,gp_gap,is_special,is_markdown
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9316695006212.0,S/TASTY SLD EGG          250GM,Salads,6.99,5.5,5.5,21.32,1,1.49,1.0,6.99,6.99,6.99,2025,Friday,14,21.32,False,2025-04-02,21.32,0.0,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9317792000028.0,HERBS - FRESH ASSTD VARIETIES,Vegetables,31.93,21.6,21.6,32.35,9,10.33,9.0,31.93,31.93,31.93,2025,Friday,14,32.35,False,2025-04-02,39.85,-7.5,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9310246050228.0,COMM CO COLESLAW         200GM,Salads,9.0,5.76,5.76,36.0,4,3.24,4.0,9.0,9.0,9.0,2025,Friday,14,36.0,False,2025-04-02,27.64,8.36,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9310246050358.0,COMM CO KALESLAW KIT     400GM,Salads,6.5,4.65,4.65,28.46,1,1.85,1.0,6.5,6.5,6.5,2025,Friday,14,28.46,False,2025-04-02,25.71,2.75,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,58.5,48.0,48.0,17.95,15,10.5,15.0,58.5,58.5,58.5,2025,Friday,14,17.95,False,2025-04-02,39.88,-21.930000000000003,1,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9313711333406.0,CELERY PIECES 300GMS,Vegetables,11.98,7.2,7.2,39.9,2,4.78,2.0,11.98,11.98,11.98,2025,Friday,14,39.9,False,2025-04-02,39.9,0.0,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,9315737007613.0,P/PICK AVOCADOES,Fruit,11.95,7.3,7.3,38.91,1,4.65,1.0,11.95,11.95,11.95,2025,Friday,14,38.91,False,2025-04-02,18.84,20.069999999999997,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,268245.0,PINEAPPLE FRESH HALF,Fruit,9.16,6.8,6.8,25.76,4,2.36,4.0,9.16,9.16,9.16,2025,Friday,14,25.76,False,2025-04-02,40.64,-14.879999999999999,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,200250.0,STRAWBERRIES PER PUNNET,Fruit,271.91,195.0,195.0,28.29,39,76.91,39.0,271.91,271.91,271.91,2025,Friday,14,28.29,False,2025-04-02,37.05,-8.759999999999998,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,252205.0,PUMPKIN DICED,Vegetables,4.62,2.5493,2.5493,44.82,3,2.0707,0.927,4.62,4.62,4.62,2025,Friday,14,44.82,False,2025-04-02,44.85,-0.030000000000001137,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,269581.0,RADISH BUNCH,Vegetables,5.68,3.6,3.6,36.62,2,2.08,2.0,5.68,5.68,5.68,2025,Friday,14,36.62,False,2025-04-02,39.8,-3.1799999999999997,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,80687493142.0,BROCCOLINI BUNCHES,Vegetables,7.98,5.3334,5.3334,33.17,2,2.6466,2.0,7.98,7.98,7.98,2025,Friday,14,33.17,False,2025-04-02,40.61,-7.439999999999998,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,105.0,APPLES GRANNY SMITH,Fruit,26.19,15.42,15.42,41.12,5,10.77,3.855,26.19,26.19,26.19,2025,Friday,14,41.12,False,2025-04-02,41.52,-0.4000000000000057,0,0
2025-04-04,Foodland Wudinna,FRUIT & VEG,5,230.0,NECTARINES YELLOW,Fruit,5.36,3.155,3.155,41.14,1,2.205,0.631,5.36,5.36,5.36,2025,Friday,14,41.14,False,2025-04-02,39.91,1.230000000000004,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,230.0,NECTARINES YELLOW,Fruit,5.27,3.105,3.105,41.08,1,2.165,0.621,5.27,5.27,5.27,2025,Saturday,14,41.08,False,2025-04-02,39.91,1.1700000000000017,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,231.0,NECTARINES WHITE,Fruit,10.39,6.358,6.358,38.81,1,4.032,1.156,10.39,10.39,10.39,2025,Saturday,14,38.81,False,2025-04-02,39.93,-1.1199999999999974,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,269578.0,PARSLEY PRE PACKED,Vegetables,2.99,1.8,1.8,39.8,1,1.19,1.0,2.99,2.99,2.99,2025,Saturday,14,39.8,False,2025-04-02,39.8,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,200250.0,STRAWBERRIES PER PUNNET,Fruit,41.94,30.0,30.0,28.47,6,11.94,6.0,41.94,41.94,41.94,2025,Saturday,14,28.47,False,2025-04-02,37.05,-8.579999999999998,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,269581.0,RADISH BUNCH,Vegetables,2.99,1.8,1.8,39.8,1,1.19,1.0,2.99,2.99,2.99,2025,Saturday,14,39.8,False,2025-04-02,39.8,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,105.0,APPLES GRANNY SMITH,Fruit,9.36,5.512,5.512,41.11,3,3.848,1.378,9.36,9.36,9.36,2025,Saturday,14,41.11,False,2025-04-02,41.52,-0.4100000000000037,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,498.0,CABBAGE RED QUARTER,Vegetables,1.49,0.875,0.875,41.28,1,0.615,1.0,1.49,1.49,1.49,2025,Saturday,14,41.28,False,2025-04-02,41.94,-0.6599999999999966,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,431.0,TOMATOES - PRE-PACK 1KG,Fruit,15.98,10.0,10.0,37.42,2,5.98,2.0,15.98,15.98,15.98,2025,Saturday,14,37.42,False,2025-04-02,41.57,-4.149999999999999,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,17.96,12.0,12.0,33.18,4,5.96,4.0,17.96,17.96,17.96,2025,Saturday,14,33.18,False,2025-04-02,39.85,-6.670000000000002,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,460.0,CARROTS               1 KG,Vegetables,13.51,7.8,7.8,42.26,6,5.71,6.0,13.51,13.51,13.51,2025,Saturday,14,42.26,False,2025-04-02,43.23,-0.9699999999999989,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,501.0,CABBAGE HALF,Vegetables,2.75,1.75,1.75,36.36,1,1.0,1.0,2.75,2.75,2.75,2025,Saturday,14,36.36,False,2025-04-02,45.41,-9.049999999999997,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,6.58,3.65,3.65,44.53,2,2.93,2.0,6.58,6.58,6.58,2025,Saturday,14,44.53,False,2025-04-02,42.845,1.6850000000000023,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,529.0,CUCUMBER CONTINENTAL,Vegetables,23.03,13.0669,13.0669,43.26,7,9.9631,7.0,23.03,23.03,23.03,2025,Saturday,14,43.26,False,2025-04-02,41.5,1.759999999999998,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,8.97,5.55,5.55,38.13,3,3.42,3.0,8.97,8.97,8.97,2025,Saturday,14,38.13,False,2025-04-02,43.76,-5.6299999999999955,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,613.0,POTATOES -  WASHED 5KG BAG,Potatoes,9.49,5.5,5.5,42.04,1,3.99,1.0,9.49,9.49,9.49,2025,Saturday,14,42.04,False,2025-04-02,41.8,0.240000000000002,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,29.95,18.0,18.0,39.9,5,11.95,5.0,29.95,29.95,29.95,2025,Saturday,14,39.9,False,2025-04-02,40.86,-0.9600000000000009,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9321942001193.0,"P/PICK PEARS
1.5KG",Fruit,5.49,3.3,3.3,39.89,1,2.19,1.0,5.49,5.49,5.49,2025,Saturday,14,39.89,False,2025-04-02,32.65,7.240000000000002,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9322578001267.0,R/BOW FRESH SWEET MIX 120GMS,Salads,3.99,2.5,2.5,37.34,1,1.49,1.0,3.99,3.99,3.99,2025,Saturday,14,37.34,False,2025-04-02,37.34,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9340187000082.0,TOMATOES - MINI ROMA 200GM PUNNET,Fruit,17.96,12.0,12.0,33.18,4,5.96,4.0,17.96,17.96,17.96,2025,Saturday,14,33.18,False,2025-04-02,39.85,-6.670000000000002,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9340964000120.0,TOMATOES - CHERRY SAMPARI TRUSS 250G,Fruit,5.49,3.6,3.6,34.43,1,1.89,1.0,5.49,5.49,5.49,2025,Saturday,14,34.43,False,2025-04-02,40.09,-5.660000000000004,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9344372004121.0,CREAT/GOURM DRAGON FRT   400GM,Fruit,6.73,2.9087,2.9087,56.78,1,3.8213,1.0,6.73,6.73,6.73,2025,Saturday,14,56.78,False,2025-04-02,40.44,16.340000000000003,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9369999052256.0,SWEET CORN PRE PACK 500GMS,Vegetables,4.99,3.0,3.0,39.88,1,1.99,1.0,4.99,4.99,4.99,2025,Saturday,14,39.88,False,2025-04-02,39.92,-0.03999999999999915,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9335567000028.0,"LETTUCE BABY COS
 TWIN PACK",Vegetables,4.79,3.0,3.0,37.37,1,1.79,1.0,4.79,4.79,4.79,2025,Saturday,14,37.37,False,2025-04-02,40.5,-3.1300000000000026,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9337441000018.0,"MUSHROOMS - SLICED
 200G PREPACK",Vegetables,14.97,10.05,10.05,32.87,3,4.92,3.0,14.97,14.97,14.97,2025,Saturday,14,32.87,False,2025-04-02,39.88,-7.010000000000005,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9339562011706.0,LK PASTA SALAD 250G,Salads,7.98,5.2244,5.2244,34.53,2,2.7556,2.0,7.98,7.98,7.98,2025,Saturday,14,34.53,False,2025-04-02,34.53,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9339562011836.0,LK POTATO SALAD 800G,Salads,15.98,10.2,10.2,36.17,2,5.78,2.0,15.98,15.98,15.98,2025,Saturday,14,36.17,False,2025-04-02,36.17,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9340187000037.0,CUCUMBER BABY LEBANESE P/PACK 250GMS,Vegetables,20.0,14.0,14.0,30.0,5,6.0,5.0,20.0,20.0,20.0,2025,Saturday,14,30.0,False,2025-04-02,40.525,-10.524999999999999,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9321942001186.0,P/PICK PINK LADY APPLES1.5KG,Fruit,9.98,5.6,5.6,43.89,2,4.38,2.0,9.98,9.98,9.98,2025,Saturday,14,43.89,False,2025-04-02,28.21,15.68,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9339562011812.0,LK COLESLAW SALAD 250G,Salads,11.97,7.8366,7.8366,34.53,3,4.1334,3.0,11.97,11.97,11.97,2025,Saturday,14,34.53,False,2025-04-02,34.53,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9339562011829.0,LK PASTA SALAD 800G,Salads,7.99,5.1,5.1,36.17,1,2.89,1.0,7.99,7.99,7.99,2025,Saturday,14,36.17,False,2025-04-02,36.17,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9323150000203.0,SNOW PEAS PRE PACK 150G,Vegetables,13.9,9.3,9.3,33.09,2,4.6,2.0,13.9,13.9,13.9,2025,Saturday,14,33.09,False,2025-04-02,37.42,-4.329999999999998,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9322578009300.0,R/BOW FRESH MESCULIN MIX 120GMS,Salads,9.98,7.5,7.5,24.85,3,2.48,3.0,9.98,9.98,9.98,2025,Saturday,14,24.85,False,2025-04-02,37.34,-12.490000000000002,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9322578009317.0,R/BOW FRESH BABY SPINACH 120G,Salads,7.18,5.0,5.0,30.36,2,2.18,2.0,7.18,7.18,7.18,2025,Saturday,14,30.36,False,2025-04-02,36.74,-6.380000000000003,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,23.4,19.2,19.2,17.95,6,4.2,6.0,23.4,23.4,23.4,2025,Saturday,14,17.95,False,2025-04-02,39.88,-21.930000000000003,1,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9313711333406.0,CELERY PIECES 300GMS,Vegetables,5.99,3.6,3.6,39.9,1,2.39,1.0,5.99,5.99,5.99,2025,Saturday,14,39.9,False,2025-04-02,39.9,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9310246061156.0,COMM CO CRNCHY NDLE KIT  450GM,Salads,4.95,3.5,3.5,29.29,1,1.45,1.0,4.95,4.95,4.95,2025,Saturday,14,29.29,False,2025-04-02,29.29,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9311331111138.0,POTATOES - DAISY CHIPPERS 2KG,Potatoes,15.2,11.2,11.2,26.32,4,4.0,4.0,15.2,15.2,15.2,2025,Saturday,14,26.32,False,2025-04-02,26.53,-0.21000000000000085,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9312444000913.0,"MUSHROOMS
BUTTON P/P 500G",Vegetables,23.97,15.6,15.6,34.92,3,8.37,3.0,23.97,23.97,23.97,2025,Saturday,14,34.92,False,2025-04-02,15.0,19.92,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9315737007620.0,"P/PICK LEMON 500G
",Fruit,3.5,2.8,2.8,20.0,1,0.7,1.0,3.5,3.5,3.5,2025,Saturday,14,20.0,False,2025-04-02,22.03,-2.030000000000001,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9315737007910.0,P/PICK LIMES 400G,Fruit,7.0,5.6,5.6,20.0,2,1.4,2.0,7.0,7.0,7.0,2025,Saturday,14,20.0,False,2025-04-02,22.22,-2.219999999999999,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9310246050358.0,COMM CO KALESLAW KIT     400GM,Salads,13.0,9.3,9.3,28.46,2,3.7,2.0,13.0,13.0,13.0,2025,Saturday,14,28.46,False,2025-04-02,25.71,2.75,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,9317792000028.0,HERBS - FRESH ASSTD VARIETIES,Vegetables,11.97,7.2,7.2,39.85,3,4.77,3.0,11.97,11.97,11.97,2025,Saturday,14,39.85,False,2025-04-02,39.85,0.0,0,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,2600236.0,FRUIT SALAD PLATTER,Fruit,8.32,5.5451,5.5451,33.35,1,2.7749,0.694,8.32,8.32,8.32,2025,Saturday,14,33.35,False,2025-04-02,50.02,-16.67,1,0
2025-04-05,Foodland Wudinna,FRUIT & VEG,5,406.0,CABBAGE QUARTER,Vegetables,1.35,0.8,0.8,40.74,1,0.55,1.0,1.35,1.35,1.35,2025,Saturday,14,40.74,False,2025-04-02,51.55,-10.809999999999995,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,2622171.0,STIRFRY MIXED VEGETABLES,Vegetables,7.99,4.2,4.2,47.43,1,3.79,1.0,7.99,7.99,7.99,2025,Monday,15,47.43,False,2025-04-02,28.64,18.79,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,406.0,CABBAGE QUARTER,Vegetables,2.84,1.825,1.825,35.74,2,1.015,2.0,2.84,2.84,2.84,2025,Monday,15,35.74,False,2025-04-02,51.55,-15.809999999999995,0,1
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,572.0,SHALLOTS,Vegetables,6.09,3.616,3.616,40.62,2,2.474,0.452,6.09,6.09,6.09,2025,Monday,15,40.62,False,2025-04-02,40.68,-0.060000000000002274,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,707.0,ONIONS PRE PACK 1KG BROWN,Vegetables,41.86,25.9,25.9,38.13,14,15.96,14.0,41.86,41.86,41.86,2025,Monday,15,38.13,False,2025-04-02,43.76,-5.6299999999999955,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,529.0,CUCUMBER CONTINENTAL,Vegetables,35.86,20.5337,20.5337,42.74,11,15.3263,11.0,35.86,35.86,35.86,2025,Monday,15,42.74,False,2025-04-02,41.5,1.240000000000002,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,611.0,POTATOES -  WASHED 2.5KG BAG,Potatoes,65.89,39.6,39.6,39.9,11,26.29,11.0,65.89,65.89,65.89,2025,Monday,15,39.9,False,2025-04-02,40.86,-0.9600000000000009,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,613.0,POTATOES -  WASHED 5KG BAG,Potatoes,18.98,11.0,11.0,42.04,2,7.98,2.0,18.98,18.98,18.98,2025,Monday,15,42.04,False,2025-04-02,41.8,0.240000000000002,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,268245.0,PINEAPPLE FRESH HALF,Fruit,22.9,17.0,17.0,25.76,10,5.9,10.0,22.9,22.9,22.9,2025,Monday,15,25.76,False,2025-04-02,40.64,-14.879999999999999,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,269578.0,PARSLEY PRE PACKED,Vegetables,2.99,1.8,1.8,39.8,1,1.19,1.0,2.99,2.99,2.99,2025,Monday,15,39.8,False,2025-04-02,39.8,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,230.0,NECTARINES YELLOW,Fruit,6.68,3.935,3.935,41.09,2,2.745,0.787,6.68,6.68,6.68,2025,Monday,15,41.09,False,2025-04-02,39.91,1.1800000000000068,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,236.0,PASSIONFRUIT,Fruit,4.98,3.0,3.0,39.76,2,1.98,2.0,4.98,4.98,4.98,2025,Monday,15,39.76,False,2025-04-02,39.76,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,269581.0,RADISH BUNCH,Vegetables,11.96,7.2,7.2,39.8,4,4.76,4.0,11.96,11.96,11.96,2025,Monday,15,39.8,False,2025-04-02,39.8,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,80687493142.0,BROCCOLINI BUNCHES,Vegetables,3.99,2.6667,2.6667,33.17,1,1.3233,1.0,3.99,3.99,3.99,2025,Monday,15,33.17,False,2025-04-02,40.61,-7.439999999999998,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,105.0,APPLES GRANNY SMITH,Fruit,13.16,7.752,7.752,41.09,3,5.408,1.938,13.16,13.16,13.16,2025,Monday,15,41.09,False,2025-04-02,41.52,-0.4299999999999997,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,200250.0,STRAWBERRIES PER PUNNET,Fruit,174.75,135.0,135.0,22.75,25,39.75,25.0,174.75,174.75,174.75,2025,Monday,15,22.75,False,2025-04-02,37.05,-14.299999999999997,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,252205.0,PUMPKIN DICED,Vegetables,3.65,2.0131,2.0131,44.85,2,1.6369,0.732,3.65,3.65,3.65,2025,Monday,15,44.85,False,2025-04-02,44.85,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,460.0,CARROTS               1 KG,Vegetables,54.73,31.2,31.2,42.99,24,23.53,24.0,54.73,54.73,54.73,2025,Monday,15,42.99,False,2025-04-02,43.23,-0.23999999999999488,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,431.0,TOMATOES - PRE-PACK 1KG,Fruit,31.46,19.5,19.5,38.02,4,11.96,4.0,31.46,31.46,31.46,2025,Monday,15,38.02,False,2025-04-02,41.57,-3.549999999999997,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,432.0,"TOMATOES -
 CHERRY PUNNET 250G",Fruit,31.43,21.0,21.0,33.18,7,10.43,7.0,31.43,31.43,31.43,2025,Monday,15,33.18,False,2025-04-02,39.85,-6.670000000000002,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,441.0,CELERY LARGE,Vegetables,6.95,4.5,4.5,35.25,1,2.45,1.0,6.95,6.95,6.95,2025,Monday,15,35.25,False,2025-04-02,39.88,-4.630000000000003,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,445.0,CELERY HALF,Vegetables,17.45,11.25,11.25,35.53,5,6.2,5.0,17.45,17.45,17.45,2025,Monday,15,35.53,False,2025-04-02,46.81,-11.280000000000001,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,451.0,CAULIFLOWER HALF,Vegetables,19.74,10.95,10.95,44.53,6,8.79,6.0,19.74,19.74,19.74,2025,Monday,15,44.53,False,2025-04-02,42.845,1.6850000000000023,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,501.0,CABBAGE HALF,Vegetables,5.74,3.575,3.575,37.72,2,2.165,2.0,5.74,5.74,5.74,2025,Monday,15,37.72,False,2025-04-02,45.41,-7.689999999999998,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9316695006144.0,S/TASTY SLD PSTA PESTO   300GM,Salads,6.69,4.5,4.5,32.74,1,2.19,1.0,6.69,6.69,6.69,2025,Monday,15,32.74,False,2025-04-02,32.74,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9317792000028.0,HERBS - FRESH ASSTD VARIETIES,Vegetables,33.52,21.6,21.6,35.56,9,11.92,9.0,33.52,33.52,33.52,2025,Monday,15,35.56,False,2025-04-02,39.85,-4.289999999999999,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9313711002661.0,TOMATOES - PREPACK 500G,Fruit,23.4,19.2,19.2,17.95,6,4.2,6.0,23.4,23.4,23.4,2025,Monday,15,17.95,False,2025-04-02,39.88,-21.930000000000003,1,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9313711333406.0,CELERY PIECES 300GMS,Vegetables,5.99,3.6,3.6,39.9,1,2.39,1.0,5.99,5.99,5.99,2025,Monday,15,39.9,False,2025-04-02,39.9,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9315737007613.0,P/PICK AVOCADOES,Fruit,11.95,7.3,7.3,38.91,1,4.65,1.0,11.95,11.95,11.95,2025,Monday,15,38.91,False,2025-04-02,18.84,20.069999999999997,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9310246050372.0,COMM CO SALAD KIT ASIAN  250GM,Salads,28.75,19.75,19.75,31.3,5,9.0,5.0,28.75,28.75,28.75,2025,Monday,15,31.3,False,2025-04-02,30.09,1.2100000000000009,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9311331111138.0,POTATOES - DAISY CHIPPERS 2KG,Potatoes,49.4,36.4,36.4,26.32,13,13.0,13.0,49.4,49.4,49.4,2025,Monday,15,26.32,False,2025-04-02,26.53,-0.21000000000000085,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9312444000890.0,MUSHROOM - PREPACK BUTTON 200G,Vegetables,7.5,9.0,9.0,-20.0,3,-1.5,3.0,7.5,7.5,7.5,2025,Monday,15,-20.0,False,2025-04-02,39.88,-59.88,1,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9310246050228.0,COMM CO COLESLAW         200GM,Salads,19.11,14.4,14.4,24.65,10,4.71,10.0,19.11,19.11,19.11,2025,Monday,15,24.65,False,2025-04-02,27.64,-2.990000000000002,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9310246050358.0,COMM CO KALESLAW KIT     400GM,Salads,32.5,27.9,27.9,14.15,6,4.6,6.0,32.5,32.5,32.5,2025,Monday,15,14.15,False,2025-04-02,25.71,-11.56,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9318085022413.0,POTATOES - KESTRAL 2KG BAG,Potatoes,14.98,9.0,9.0,39.92,2,5.98,2.0,14.98,14.98,14.98,2025,Monday,15,39.92,False,2025-04-02,39.92,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9320142000005.0,ALFALFA/SPROUTS PER TUB,Vegetables,5.98,3.6,3.6,39.8,2,2.38,2.0,5.98,5.98,5.98,2025,Monday,15,39.8,False,2025-04-02,39.8,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9315737007620.0,"P/PICK LEMON 500G
",Fruit,10.5,8.4,8.4,20.0,3,2.1,3.0,10.5,10.5,10.5,2025,Monday,15,20.0,False,2025-04-02,22.03,-2.030000000000001,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9315737007910.0,P/PICK LIMES 400G,Fruit,3.5,2.8,2.8,20.0,1,0.7,1.0,3.5,3.5,3.5,2025,Monday,15,20.0,False,2025-04-02,22.22,-2.219999999999999,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9322578002240.0,R/BOW FRESH SWEET MIX 200G,Salads,3.5,2.45,2.45,30.0,1,1.05,1.0,3.5,3.5,3.5,2025,Monday,15,30.0,False,2025-04-02,30.0,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9322578009300.0,R/BOW FRESH MESCULIN MIX 120GMS,Salads,27.98,30.0,30.0,-7.22,12,-2.02,12.0,27.98,27.98,27.98,2025,Monday,15,-7.22,False,2025-04-02,37.34,-44.56,0,1
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9322578009317.0,R/BOW FRESH BABY SPINACH 120G,Salads,21.97,20.0,20.0,8.97,8,1.97,8.0,21.97,21.97,21.97,2025,Monday,15,8.97,False,2025-04-02,36.74,-27.770000000000003,0,1
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9339562011843.0,LK COLESLAW SALAD 800G,Salads,15.98,10.2,10.2,36.17,2,5.78,2.0,15.98,15.98,15.98,2025,Monday,15,36.17,False,2025-04-02,36.17,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9340187000037.0,CUCUMBER BABY LEBANESE P/PACK 250GMS,Vegetables,40.0,28.0,28.0,30.0,10,12.0,10.0,40.0,40.0,40.0,2025,Monday,15,30.0,False,2025-04-02,40.525,-10.524999999999999,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,93536240.0,BLUEBERRIES 125G,Fruit,89.9,70.0,70.0,22.14,10,19.9,10.0,89.9,89.9,89.9,2025,Monday,15,22.14,False,2025-04-02,38.53,-16.39,1,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9322578001267.0,R/BOW FRESH SWEET MIX 120GMS,Salads,19.95,12.5,12.5,37.34,5,7.45,5.0,19.95,19.95,19.95,2025,Monday,15,37.34,False,2025-04-02,37.34,0.0,0,0
2025-04-07,Foodland Wudinna,FRUIT & VEG,5,9340187000082.0,TOMATOES - MINI ROMA 200GM PUNNET,Fruit,54.3,36.75,36.75,32.32,12,17.55,12.0,54.3,54.3,54.3,2025,Monday,15,32.32,False,2025-04-02,39.85,-7.530000000000001,0,0
